,id,game_id,team_id,home_away,points,winner,line_scores
294,2679,400869057,2,home,55,True,"[14, 10, 24, 7]"
295,2680,400869057,2010,away,0,False,"[0, 0, 0, 0]"
296,2700,400869059,309,away,21,False,"[0, 7, 0, 14]"
297,2699,400869059,61,home,35,True,"[14, 7, 7, 7]"
298,2742,400869060,2046,away,13,False,"[7, 6, 0, 0]"
299,2741,400869060,96,home,49,True,"[0, 21, 21, 7]"
300,2753,400869062,344,home,42,False,"[14, 0, 14, 14]"
301,2754,400869062,8,away,58,True,"[14, 24, 6, 14]"
302,2737,400869063,2579,home,44,True,"[21, 14, 3, 6]"
303,2738,400869063,2717,away,31,False,"[14, 3, 8, 6]"
304,2688,400869064,142,away,37,False,"[6, 14, 7, 10]"
305,2687,400869064,2633,home,63,True,"[7, 14, 14, 28]"
306,2694,400869065,2636,away,10,False,"[0, 7, 3, 0]"
307,2693,400869065,245,home,23,True,"[10, 6, 7, 0]"
308,2760,400869066,145,away,17,False,"[10, 0, 0, 7]"
309,2759,400869066,238,home,38,True,"[7, 7, 17, 7]"
310,2775,400869067,245,home,39,False,"[7, 0, 10, 22]"
311,2776,400869067,99,away,54,True,"[10, 10, 14, 20]"
312,2806,400869068,2,away,12,False,"[3, 6, 3, 0]"
313,2805,400869068,333,home,30,True,"[10, 3, 14, 3]"
314,2821,400869069,52,home,31,True,"[7, 3, 7, 14]"
315,2822,400869069,57,away,13,False,"[0, 3, 3, 7]"
316,2832,400869070,59,away,28,True,"[7, 7, 0, 14]"
317,2831,400869070,61,home,27,False,"[7, 7, 13, 0]"
318,2817,400869071,97,home,38,False,"[7, 17, 7, 7]"
319,2818,400869071,96,away,41,True,"[14, 7, 10, 10]"
320,2858,400869072,344,away,55,True,"[13, 14, 14, 14]"
321,2857,400869072,145,home,20,False,"[10, 10, 0, 0]"
322,2793,400869073,142,home,28,True,"[7, 0, 14, 7]"
323,2794,400869073,8,away,24,False,"[14, 10, 0, 0]"
324,2809,400869074,228,home,56,True,"[21, 14, 14, 7]"
325,2810,400869074,2579,away,7,False,"[0, 0, 7, 0]"
326,2823,400869075,238,home,45,True,"[7, 17, 7, 14]"
327,2824,400869075,2633,away,34,False,"[14, 17, 3, 0]"
328,1262,400869090,62,away,31,False,"[14, 0, 10, 7]"
329,1261,400869090,25,home,51,True,"[17, 17, 7, 10]"
330,1282,400869091,253,away,0,False,"[0, 0, 0, 0]"
331,1281,400869091,254,home,24,True,"[3, 14, 0, 7]"
332,1288,400869092,204,away,23,False,"[7, 7, 9, 0]"
333,1287,400869092,135,home,30,True,"[0, 17, 0, 13]"
334,1312,400869093,36,away,7,False,"[0, 0, 0, 7]"
335,1311,400869093,38,home,44,True,"[21, 10, 6, 7]"
336,1296,400869094,2306,away,13,False,"[0, 3, 3, 7]"
337,1295,400869094,24,home,26,True,"[3, 14, 0, 9]"
338,1428,400869095,2464,away,13,False,"[0, 3, 3, 7]"
339,1427,400869095,9,home,44,True,"[7, 3, 10, 24]"
340,1342,400869096,302,away,28,False,"[7, 0, 14, 7]"
341,1341,400869096,2483,home,53,True,"[8, 17, 14, 14]"
342,1332,400869097,164,away,13,False,"[0, 3, 0, 10]"
343,1331,400869097,264,home,48,True,"[24, 10, 14, 0]"
344,1415,400869098,265,home,42,False,"[14, 14, 0, 14]"
345,1416,400869098,331,away,45,True,"[7, 17, 14, 7]"
346,1581,400869099,12,home,31,True,"[0, 3, 21, 7]"
347,1582,400869099,2755,away,21,False,"[7, 14, 0, 0]"
348,1575,400869100,9,home,68,True,"[9, 28, 14, 17]"
349,1576,400869100,2641,away,55,False,"[14, 20, 7, 14]"
350,1503,400869101,30,home,45,True,"[7, 14, 10, 14]"
351,1504,400869101,328,away,7,False,"[0, 0, 7, 0]"
352,1569,400869102,26,home,42,True,"[7, 21, 0, 14]"
353,1570,400869102,2439,away,21,False,"[7, 7, 7, 0]"
354,1533,400869103,38,home,56,True,"[14, 35, 7, 0]"
355,1534,400869103,304,away,7,False,"[0, 0, 7, 0]"
356,1480,400869104,258,away,26,False,"[6, 0, 14, 6]"
357,1479,400869104,2483,home,44,True,"[13, 17, 14, 0]"
358,1451,400869105,264,home,59,True,"[7, 28, 14, 10]"
359,1452,400869105,70,away,14,False,"[0, 0, 7, 7]"
360,1578,400869106,265,away,28,False,"[0, 7, 7, 14]"
361,1577,400869106,68,home,31,True,"[14, 3, 7, 7]"
362,1580,400869107,25,away,40,False,"[14, 7, 10, 9]"
363,1579,400869107,21,home,45,True,"[14, 17, 7, 7]"
364,1717,400869108,12,home,47,True,"[20, 14, 10, 3]"
365,1718,400869108,62,away,28,False,"[7, 0, 7, 14]"
366,1592,400869109,9,away,32,True,"[3, 9, 3, 17]"
367,1591,400869109,2636,home,28,False,"[14, 0, 14, 0]"
368,1603,400869110,24,home,27,True,"[7, 10, 10, 0]"
369,1604,400869110,30,away,10,False,"[3, 0, 7, 0]"
370,1600,400869111,38,away,28,False,"[21, 0, 7, 0]"
371,1599,400869111,130,home,45,True,"[7, 17, 14, 7]"
372,1715,400869112,23,home,17,False,"[3, 7, 0, 7]"
373,1716,400869112,254,away,34,True,"[6, 14, 7, 7]"
374,1623,400869113,158,home,35,True,"[7, 7, 14, 7]"
375,1624,400869113,2483,away,32,False,"[8, 12, 6, 6]"
376,1685,400869114,204,home,37,True,"[13, 10, 14, 0]"
377,1686,400869114,304,away,7,False,"[0, 0, 7, 0]"
378,1605,400869115,264,home,41,True,"[14, 14, 0, 13]"
